date,year,month,day,dayofweek,is_weekend,season,city,region,latitude,longitude,elevation,tmin,tmax,tavg,prcp,wspd,humidity,pressure,dew_point,cloud_cover,visibility,temp_range,is_hot_day,is_cold_day,rainfall_intensity,wind_category
6/2/2004,2004,6,2,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.9,19.5,14.8,5.2,2.6,80,1020.9,11.2,57,,9.6,0,0,moderate,breezy
6/3/2004,2004,6,3,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,7.2,20.8,15.1,0,3.1,68,1019.3,8.4,29,,13.600000000000001,0,0,none,breezy
6/4/2004,2004,6,4,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.9,22.7,16.6,0,3.1,52,1018,6.3,5,,12.799999999999999,0,0,none,breezy
6/5/2004,2004,6,5,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,8.1,22,15.5,0,2.7,59,1021.1,7,14,,13.9,0,0,none,breezy
6/6/2004,2004,6,6,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,6.6,22.8,15.8,0.1,2.6,57,1018.8,6.4,34,,16.200000000000003,0,0,light,breezy
6/7/2004,2004,6,7,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,10.6,21.4,16.4,0,3.6,56,1018.3,7.4,17,,10.799999999999999,0,0,none,breezy
6/8/2004,2004,6,8,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,8.1,22,15.7,0.3,3.3,61,1017.1,7.8,26,,13.9,0,0,light,breezy
6/9/2004,2004,6,9,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.2,22.7,17,0,2.6,51,1017.8,6.3,45,,13.5,0,0,none,breezy
6/10/2004,2004,6,10,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,6.8,23.2,16.9,0,3,54,1016.1,6.8,3,,16.4,0,0,none,breezy
6/11/2004,2004,6,11,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,11,24.8,18.5,0,2.3,42,1016.7,5.1,3,,13.8,0,0,none,breezy
6/12/2004,2004,6,12,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.3,26.3,20.7,0,3,39,1017.8,6,0,,13,0,0,none,breezy
6/13/2004,2004,6,13,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,14.1,27.8,21.3,0,3.2,44,1015.7,8.1,0,,13.700000000000001,0,0,none,breezy
6/14/2004,2004,6,14,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,10.2,27.5,20.4,0,3.1,52,1013.9,9,15,,17.3,0,0,none,breezy
6/15/2004,2004,6,15,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.8,29.2,24.3,0,3.2,40,1011,9.5,19,,11.399999999999999,0,0,none,breezy
6/16/2004,2004,6,16,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,14.2,29,22.8,0,3.8,44,1010.2,9.4,1,,14.8,0,0,none,breezy
6/17/2004,2004,6,17,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,12.4,28.2,21.7,0,4,45,1008.1,8.7,4,,15.799999999999999,0,0,none,breezy
6/18/2004,2004,6,18,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.8,28.9,22.9,0,3.8,49,1006.1,11.2,14,,15.099999999999998,0,0,none,breezy
6/19/2004,2004,6,19,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,14.3,29.6,23.5,0,4.1,50,1005.2,11.8,15,,15.3,0,0,none,breezy
6/20/2004,2004,6,20,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.5,28.7,23.4,1.8,2.7,54,1005.6,13.2,55,,12.2,0,0,light,breezy
6/21/2004,2004,6,21,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.8,25.3,22.1,5.9,1.6,76,1008.2,17.5,83,,5.5,0,0,moderate,breezy
6/22/2004,2004,6,22,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.7,24.9,20.9,9.5,2.6,78,1009.8,16.8,68,,7.199999999999999,0,0,heavy,breezy
6/23/2004,2004,6,23,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,14.4,25.1,20.3,3.4,2.9,78,1008.3,16.1,57,,10.700000000000001,0,0,moderate,breezy
6/24/2004,2004,6,24,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.5,23.8,19.5,7.6,2.6,81,1008.2,16,70,,10.3,0,0,heavy,breezy
6/25/2004,2004,6,25,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.1,23.3,19.2,5.2,2.6,80,1011.6,15.6,66,,8.200000000000001,0,0,moderate,breezy
6/26/2004,2004,6,26,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,12.6,22.9,18.2,2.6,2.1,78,1012.3,14.1,52,,10.299999999999999,0,0,moderate,breezy
6/27/2004,2004,6,27,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.9,25.1,20,1.1,1.9,67,1013.1,13.5,21,,11.200000000000001,0,0,light,breezy
6/28/2004,2004,6,28,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.2,27,21.8,1.8,2.1,57,1013.6,12.6,22,,10.8,0,0,light,breezy
6/29/2004,2004,6,29,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.4,27.8,23.3,0.6,2.3,60,1012.6,14.9,9,,9.400000000000002,0,0,light,breezy
6/30/2004,2004,6,30,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18,30.7,25.6,0,2.4,46,1009,12.3,8,,12.7,0,0,none,breezy
7/1/2004,2004,7,1,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.6,31.9,27.2,0,2,38,1008.7,11.3,8,,12.299999999999997,0,0,none,breezy
7/2/2004,2004,7,2,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20.7,31,26.9,0,2.2,40,1007.8,12,15,,10.3,0,0,none,breezy
7/3/2004,2004,7,3,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.4,29.8,25.5,1.3,2.1,56,1008.6,15.9,23,,11.400000000000002,0,0,light,breezy
7/4/2004,2004,7,4,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.5,30,25.5,0,2.6,59,1009.6,16.6,37,,11.5,0,0,none,breezy
7/5/2004,2004,7,5,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18,30.3,25.2,1.7,1.8,63,1008.4,17.4,14,,12.3,0,0,light,breezy
7/6/2004,2004,7,6,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.7,30.8,24.9,0.9,2.8,61,1008.9,16,14,,14.100000000000001,0,0,light,breezy
7/7/2004,2004,7,7,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20.3,32.5,27.5,0,2.5,40,1007.3,11.8,6,,12.2,0,0,none,breezy
7/8/2004,2004,7,8,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,22.2,32.7,27.9,0.8,3.6,38,1004.5,12.1,33,,10.500000000000004,0,0,light,breezy
7/9/2004,2004,7,9,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20.2,27.7,24.5,5.5,2.3,63,1006.9,16.8,73,,7.5,0,0,moderate,breezy
7/10/2004,2004,7,10,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.3,27.6,23.1,2,2.6,66,1006.8,16.2,47,,10.3,0,0,light,breezy
7/11/2004,2004,7,11,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.5,31.2,25.9,0,2.4,47,1005.7,12.6,16,,12.7,0,0,none,breezy
7/12/2004,2004,7,12,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.5,30.7,25.6,0.7,2.3,47,1006.3,13.2,23,,12.2,0,0,light,breezy
7/13/2004,2004,7,13,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.2,29.8,25,0.9,3.1,57,1006.7,15.7,30,,11.600000000000001,0,0,light,breezy
7/14/2004,2004,7,14,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20.5,30.4,25.9,2.3,3.3,57,1005.8,16.4,43,,9.899999999999999,0,0,light,breezy
7/15/2004,2004,7,15,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,22.7,28.9,25.6,3.3,3.9,57,1006.9,16.5,48,,6.199999999999999,0,0,moderate,breezy
7/16/2004,2004,7,16,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.7,27.6,24,3.7,4,64,1010,16.6,51,,7.900000000000002,0,0,moderate,breezy
7/17/2004,2004,7,17,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.8,26.5,23,3.9,3.5,63,1010.8,15.2,57,,7.699999999999999,0,0,moderate,breezy
7/18/2004,2004,7,18,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.8,25.1,21.2,8.8,2.2,67,1010.2,14.8,66,,7.300000000000001,0,0,heavy,breezy
7/19/2004,2004,7,19,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.2,24.6,20.4,6.9,2.1,73,1008.5,15.3,68,,7.400000000000002,0,0,moderate,breezy
7/20/2004,2004,7,20,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.6,24.3,20.3,4,3,74,1008.3,15.5,56,,7.699999999999999,0,0,moderate,breezy
7/21/2004,2004,7,21,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.8,25.7,21.1,4.6,2.7,75,1008.7,16.3,54,,9.899999999999999,0,0,moderate,breezy
7/22/2004,2004,7,22,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.4,25.2,21.3,9.2,2.8,74,1011.2,16.5,70,,6.800000000000001,0,0,heavy,breezy
7/23/2004,2004,7,23,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.9,26.4,22.1,2.1,1.8,70,1014.6,16.3,52,,8.5,0,0,light,breezy
7/24/2004,2004,7,24,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.6,29.6,24,0.6,2.3,61,1012.3,15.1,26,,14.000000000000002,0,0,light,breezy
7/25/2004,2004,7,25,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,21.1,32.2,27.4,0,1.8,46,1008.5,14.1,6,,11.100000000000001,0,0,none,breezy
7/26/2004,2004,7,26,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,22.8,33.2,28.6,0,1.6,44,1005.6,14.7,8,,10.400000000000002,0,0,none,breezy
7/27/2004,2004,7,27,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,23.8,32.4,28.4,0,2.3,53,1005.1,17.8,17,,8.599999999999998,0,0,none,breezy
7/28/2004,2004,7,28,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,22.3,30.8,26.8,2.1,2.9,64,1006.1,19.3,23,,8.5,0,0,light,breezy
7/29/2004,2004,7,29,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.8,29.3,25,3,3,73,1008.2,19.4,30,,10.5,0,0,moderate,breezy
7/30/2004,2004,7,30,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.9,28.7,24.4,4,2.9,72,1009.5,18.7,30,,9.8,0,0,moderate,breezy
7/31/2004,2004,7,31,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.3,27.9,24,5.7,3.1,72,1009.2,18.4,46,,8.599999999999998,0,0,moderate,breezy
8/1/2004,2004,8,1,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.8,27.9,23.1,7.2,3.3,73,1007.8,17.7,67,,10.099999999999998,0,0,moderate,breezy
8/2/2004,2004,8,2,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.6,26.9,23,10.9,3.6,71,1007.7,17.4,69,,7.299999999999997,0,0,heavy,breezy
8/3/2004,2004,8,3,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.8,26.9,23.2,7.1,3,67,1008.6,16.6,59,,7.099999999999998,0,0,moderate,breezy
8/4/2004,2004,8,4,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.9,29.4,25.2,0.8,1.8,56,1009.2,15.3,26,,9.5,0,0,light,breezy
8/5/2004,2004,8,5,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.9,32.8,27.4,0,2.1,49,1008,15.3,1,,12.899999999999999,0,0,none,breezy
8/6/2004,2004,8,6,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.9,33.8,27,0,2.6,50,1006.6,14.5,2,,16.9,0,0,none,breezy
8/7/2004,2004,8,7,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,23.2,31.1,27.6,0,3.3,50,1005.2,16.2,11,,7.900000000000002,0,0,none,breezy
8/8/2004,2004,8,8,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.9,28.7,24.6,4.8,2.7,71,1007,18.8,37,,8.8,0,0,moderate,breezy
8/9/2004,2004,8,9,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.5,27,22.9,8.1,2.6,74,1008.8,17.9,49,,7.5,0,0,heavy,breezy
8/10/2004,2004,8,10,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.2,28.3,23.4,2.7,2.7,70,1009.9,17.4,47,,10.100000000000001,0,0,moderate,breezy
8/11/2004,2004,8,11,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.9,27.2,23.4,6.5,2.9,69,1010,17.3,56,,7.300000000000001,0,0,moderate,breezy
8/12/2004,2004,8,12,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.6,28.4,23.3,0.6,2.2,67,1011.8,16.2,31,,11.799999999999997,0,0,light,breezy
8/13/2004,2004,8,13,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20.3,31.6,26.5,0,1.6,49,1010.3,14.1,5,,11.3,0,0,none,breezy
8/14/2004,2004,8,14,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,21.3,34.4,28.7,0,2.1,37,1008,11.6,0,,13.099999999999998,0,0,none,breezy
8/15/2004,2004,8,15,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,23,34.7,29.7,0,2.3,33,1005.6,11.4,9,,11.700000000000003,0,0,none,breezy
8/16/2004,2004,8,16,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20,34,27.7,0.4,3.3,47,1005,15.1,29,,14,0,0,light,breezy
8/17/2004,2004,8,17,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,22.6,29.8,25.9,6.4,3,67,1008.1,19.1,39,,7.199999999999999,0,0,moderate,breezy
8/18/2004,2004,8,18,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.6,27.1,22.6,6.8,3.1,82,1011,19.2,57,,9.5,0,0,moderate,breezy
8/19/2004,2004,8,19,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.5,25.7,21.3,5.4,3,82,1008.6,18,62,,10.2,0,0,moderate,breezy
8/20/2004,2004,8,20,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.4,25,20.2,7.4,3.2,84,1009.1,17.3,63,,9.6,0,0,moderate,breezy
8/21/2004,2004,8,21,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.3,25.1,20.1,4.3,2.8,81,1012.5,16.5,49,,9.8,0,0,moderate,breezy
8/22/2004,2004,8,22,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.5,25.1,20.4,5.5,3,77,1014.4,16.1,50,,11.600000000000001,0,0,moderate,breezy
8/23/2004,2004,8,23,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.1,27.6,22.5,0.2,3.3,69,1014.1,15.9,28,,12.500000000000002,0,0,light,breezy
8/24/2004,2004,8,24,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,18.9,27.7,23.5,1.4,2.7,61,1011.7,15.4,31,,8.8,0,0,light,breezy
8/25/2004,2004,8,25,2,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20.4,27.5,23.8,3.4,3.1,63,1010.6,16.2,46,,7.100000000000001,0,0,moderate,breezy
8/26/2004,2004,8,26,3,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19,25.6,21.9,7.2,2.6,75,1010.2,17.2,68,,6.600000000000001,0,0,moderate,breezy
8/27/2004,2004,8,27,4,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.4,24.9,20.8,8.5,2.1,78,1010.4,16.7,66,,7.5,0,0,heavy,breezy
8/28/2004,2004,8,28,5,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,14.8,25.8,20.5,5.4,2.5,77,1011.5,16.2,51,,11,0,0,moderate,breezy
8/29/2004,2004,8,29,6,1,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,12.5,26.1,20,5.1,2.8,79,1012.3,15.9,63,,13.600000000000001,0,0,moderate,breezy
8/30/2004,2004,8,30,0,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.5,24.3,20.2,7.9,2.9,77,1013,15.8,67,,8.8,0,0,heavy,breezy
8/31/2004,2004,8,31,1,0,Summer,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.1,24.3,19.7,3.6,2.3,76,1013.9,15.2,61,,8.2,0,0,moderate,breezy
9/1/2004,2004,9,1,2,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.7,24,19.3,6,2.9,73,1014,14,65,,10.3,0,0,moderate,breezy
9/2/2004,2004,9,2,3,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.5,23,19.1,9.7,2.7,74,1017.7,14.2,68,,7.5,0,0,heavy,breezy
9/3/2004,2004,9,3,4,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.6,25,19.5,0.6,3.7,69,1019.3,13.1,49,,11.4,0,0,light,breezy
9/4/2004,2004,9,4,5,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,12.5,25.3,20.4,1.6,2.8,66,1015.2,13.5,41,,12.8,0,0,light,breezy
9/5/2004,2004,9,5,6,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,14,23.6,19.6,3.4,2.3,73,1016.2,14.5,62,,9.600000000000001,0,0,moderate,breezy
9/6/2004,2004,9,6,0,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,12.2,26,20.3,1.9,2.6,72,1017.3,14.5,25,,13.8,0,0,light,breezy
9/7/2004,2004,9,7,1,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.8,29.5,23.2,0,2.5,55,1016.2,12.3,2,,15.7,0,0,none,breezy
9/8/2004,2004,9,8,2,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.1,31.1,25.6,0,2.5,39,1011.8,9.9,0,,12,0,0,none,breezy
9/9/2004,2004,9,9,3,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,19.4,31.5,26,0,2.6,38,1008.7,10.3,0,,12.100000000000001,0,0,none,breezy
9/10/2004,2004,9,10,4,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15,30.9,24.1,0,2.7,45,1010.2,10.1,1,,15.899999999999999,0,0,none,breezy
9/11/2004,2004,9,11,5,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16.5,32.4,25.8,0,2.7,37,1009.6,8.7,0,,15.899999999999999,0,0,none,breezy
9/12/2004,2004,9,12,6,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,21,32.9,27.3,0,2.3,32,1010.7,8.8,0,,11.899999999999999,0,0,none,breezy
9/13/2004,2004,9,13,0,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20.8,32.3,27.2,0,2.9,36,1013,10.6,1,,11.499999999999996,0,0,none,breezy
9/14/2004,2004,9,14,1,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,21.2,29.8,25.5,1.6,3.7,55,1011.7,15.8,11,,8.600000000000001,0,0,light,breezy
9/15/2004,2004,9,15,2,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,20,27.3,23.3,2.7,3.4,70,1009.7,17.4,38,,7.300000000000001,0,0,moderate,breezy
9/16/2004,2004,9,16,3,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,17.2,22.9,20.3,9.5,4,78,1014.6,16.3,71,,5.699999999999999,0,0,heavy,breezy
9/17/2004,2004,9,17,4,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,16,22.3,19.2,7.3,3.1,76,1018.1,14.7,67,,6.300000000000001,0,0,moderate,breezy
9/18/2004,2004,9,18,5,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,14.7,22.8,19,2.2,2,74,1018.4,14.1,30,,8.100000000000001,0,0,light,breezy
9/19/2004,2004,9,19,6,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,11.5,24.2,19.2,0.4,2.8,66,1016.7,12.2,15,,12.7,0,0,light,breezy
9/20/2004,2004,9,20,0,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.8,24.6,20.5,2.5,3.2,55,1017.5,10.7,39,,8.8,0,0,moderate,breezy
9/21/2004,2004,9,21,1,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,15.4,20.2,17.6,8.2,3.2,73,1018.6,12.6,82,,4.799999999999999,0,0,heavy,breezy
9/22/2004,2004,9,22,2,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,11.9,19,15.5,17.4,2.9,83,1019.7,12.6,80,,7.1,0,0,heavy,breezy
9/23/2004,2004,9,23,3,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.3,20.3,15.1,5.2,2.3,77,1021.4,10.7,44,,11,0,0,moderate,breezy
9/24/2004,2004,9,24,4,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,8.4,21.1,15.2,0.2,3.6,65,1021.3,8.3,24,,12.700000000000001,0,0,light,breezy
9/25/2004,2004,9,25,5,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,10.3,20.4,15.7,2.1,2.1,60,1022.1,7.8,52,,10.099999999999998,0,0,light,breezy
9/26/2004,2004,9,26,6,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,10.7,21.8,16.7,0.7,2.8,65,1024.2,9.9,29,,11.100000000000001,0,0,light,breezy
9/27/2004,2004,9,27,0,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,10.7,23.5,17.5,0,2.6,56,1022.4,8,36,,12.8,0,0,none,breezy
9/28/2004,2004,9,28,1,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.4,23.4,18.8,3.7,2.2,51,1018.3,8.2,36,,9.999999999999998,0,0,moderate,breezy
9/29/2004,2004,9,29,2,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,11.6,21.2,17.3,5.4,2,71,1021.9,11.7,55,,9.6,0,0,moderate,breezy
9/30/2004,2004,9,30,3,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.7,22.5,16.8,0,3.8,63,1024.8,8.8,75,,12.8,0,0,none,breezy
10/1/2004,2004,10,1,4,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,12.5,20.6,17.3,1.8,2.6,62,1023,9.8,82,,8.100000000000001,0,0,light,breezy
10/2/2004,2004,10,2,5,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,13.4,17,15,14.6,3.2,81,1020.5,11.6,96,,3.5999999999999996,0,0,heavy,breezy
10/3/2004,2004,10,3,6,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,11.4,18.3,14.4,10.6,2.1,82,1021.6,11.3,65,,6.9,0,0,heavy,breezy
10/4/2004,2004,10,4,0,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,6.2,17.8,11.6,0,3.8,68,1026.6,5.3,39,,11.600000000000001,0,0,none,breezy
10/5/2004,2004,10,5,1,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,6.1,19.9,13.3,0,2.3,42,1022.7,0.1,2,,13.799999999999999,0,0,none,breezy
10/6/2004,2004,10,6,2,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.4,22.6,16.7,0,2.1,37,1018.6,1.6,1,,13.200000000000001,0,0,none,breezy
10/7/2004,2004,10,7,3,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,11.8,20.9,16.8,7.2,1.8,56,1017.2,7.2,44,,9.099999999999998,0,0,moderate,breezy
10/8/2004,2004,10,8,4,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.1,15.8,12.5,18.3,3.7,81,1017.2,9.2,78,,6.700000000000001,0,0,heavy,breezy
10/9/2004,2004,10,9,5,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.7,13.1,10.7,21.1,2.3,86,1019,8.4,96,,3.4000000000000004,0,0,heavy,breezy
10/10/2004,2004,10,10,6,1,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,9.1,12.1,10.3,6.9,1.3,80,1019.7,6.9,99,,3,0,0,moderate,breezy
10/11/2004,2004,10,11,0,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,4,10.9,8.5,7.2,1.8,84,1020.2,5.9,85,,6.9,0,0,moderate,breezy
10/12/2004,2004,10,12,1,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,3.2,11.2,7.3,0,2.6,71,1022.1,2.2,76,,7.999999999999999,0,0,none,breezy
10/13/2004,2004,10,13,2,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,0.3,10.1,5.6,0,2.1,73,1027.2,0.9,52,,9.799999999999999,0,0,none,breezy
10/14/2004,2004,10,14,3,0,Autumn,Gilgit,Gilgit-Baltistan,35.9221,74.3087,1500,-6.4,5.5,0.9,0,3.1,65,1034.5,-5.2,25,,11.9,0,1,none,breezy
